LineRef,BlockRef,Day,VehicleJourneyRef,DestinationAimedArrivalTime,JourneyCode,FromStopID,FromStopLocation,ToStopID,ToStopLocation,AimedDepartureTime,AimedArrivalTime,ActualDepartureTime,ActualArrivalTime,RouteID,ActualDepartureDateTime,ActualArrivalDateTime,DepartureDate,ArrivalDate,TravelTime,TravelTimeInSeconds,ArrivalDifference,DepartureDifference,HourOfDay,DayOfWeek,ArrivalHour
NT1,2001.0,Thursday,NT1-In-2001-NT260007226-2024-08-22T16:13:00-2024-08-22,16:33:00,1153.0,3300RU0919,"(-1.1789339, 52.8201491)",3300RU0937,"(-1.1821686, 52.8214369)",2024-08-22 16:31:00,2024-08-22 16:31:00,2024-08-22 16:35:20,2024-08-22 16:35:20,1:7_12_4249,2024-08-22 16:35:20+01:00,2024-08-22 16:35:20+01:00,2024-08-22,2024-08-22,0.0,0.0,4.333333333333333,4.333333333333333,16,Thursday,16
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-21 07:17:00,2024-08-21 07:17:00,2024-08-21 07:19:28,2024-08-21 07:20:10,1:1_1_2147483284,2024-08-21 07:19:28+01:00,2024-08-21 07:20:10+01:00,2024-08-21,2024-08-21,0.7,42.0,3.1666666666666665,2.466666666666667,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-21 07:17:00,2024-08-21 07:18:00,2024-08-21 07:20:10,2024-08-21 07:20:53,1:1_2_2147483283,2024-08-21 07:20:10+01:00,2024-08-21 07:20:53+01:00,2024-08-21,2024-08-21,0.7166666666666667,43.0,2.8833333333333333,3.1666666666666665,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,260007343,"(-1.1997359, 52.7754058)",260007462,"(-1.1981939, 52.7799255)",2024-08-21 07:18:00,2024-08-21 07:20:00,2024-08-21 07:20:53,2024-08-21 07:23:50,1:1_3_2147483509,2024-08-21 07:20:53+01:00,2024-08-21 07:23:50+01:00,2024-08-21,2024-08-21,2.95,177.0,3.8333333333333335,2.8833333333333333,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,260007462,"(-1.1981939, 52.7799255)",260007307,"(-1.199306, 52.7806892)",2024-08-21 07:20:00,2024-08-21 07:20:00,2024-08-21 07:23:50,2024-08-21 07:23:50,1:1_4_2147483505,2024-08-21 07:23:50+01:00,2024-08-21 07:23:50+01:00,2024-08-21,2024-08-21,0.0,0.0,3.8333333333333335,3.8333333333333335,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,260007307,"(-1.199306, 52.7806892)",260007487,"(-1.2008953, 52.7811516)",2024-08-21 07:20:00,2024-08-21 07:21:00,2024-08-21 07:23:50,2024-08-21 07:23:50,1:1_5_3425,2024-08-21 07:23:50+01:00,2024-08-21 07:23:50+01:00,2024-08-21,2024-08-21,0.0,0.0,2.833333333333333,3.8333333333333335,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,260007487,"(-1.2008953, 52.7811516)",3300RU0699,"(-1.1951243, 52.7936877)",2024-08-21 07:21:00,2024-08-21 07:25:00,2024-08-21 07:23:50,2024-08-21 07:26:45,1:1_6_6850,2024-08-21 07:23:50+01:00,2024-08-21 07:26:45+01:00,2024-08-21,2024-08-21,2.9166666666666665,175.0,1.75,2.833333333333333,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,3300RU0699,"(-1.1951243, 52.7936877)",3300RU0700,"(-1.1961826, 52.79865)",2024-08-21 07:25:00,2024-08-21 07:26:00,2024-08-21 07:26:45,2024-08-21 07:26:45,1:1_7_6814,2024-08-21 07:26:45+01:00,2024-08-21 07:26:45+01:00,2024-08-21,2024-08-21,0.0,0.0,0.75,1.75,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T07:17:00-2024-08-21,07:27:00,1033.0,3300RU0700,"(-1.1961826, 52.79865)",3300RU0400,"(-1.1867327, 52.8090066)",2024-08-21 07:26:00,2024-08-21 07:27:00,2024-08-21 07:26:45,2024-08-21 07:29:08,1:1_8_10222,2024-08-21 07:26:45+01:00,2024-08-21 07:29:08+01:00,2024-08-21,2024-08-21,2.3833333333333333,143.0,2.1333333333333333,0.75,7,Wednesday,7
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T11:34:00-2024-08-21,11:35:00,1085.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-21 11:34:00,2024-08-21 11:34:00,2024-08-21 11:23:53,2024-08-21 11:34:43,1:1_1_2147483284,2024-08-21 11:23:53+01:00,2024-08-21 11:34:43+01:00,2024-08-21,2024-08-21,10.833333333333334,650.0,0.7166666666666667,-10.116666666666667,11,Wednesday,11
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T11:34:00-2024-08-21,11:35:00,1085.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-21 11:34:00,2024-08-21 11:35:00,2024-08-21 11:34:43,2024-08-21 11:35:52,1:1_2_2147483283,2024-08-21 11:34:43+01:00,2024-08-21 11:35:52+01:00,2024-08-21,2024-08-21,1.15,69.0,0.8666666666666667,0.7166666666666667,11,Wednesday,11
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T13:54:00-2024-08-21,13:55:00,1113.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-21 13:54:00,2024-08-21 13:54:00,2024-08-21 13:50:19,2024-08-21 13:54:20,1:1_1_2147483284,2024-08-21 13:50:19+01:00,2024-08-21 13:54:20+01:00,2024-08-21,2024-08-21,4.016666666666667,241.0,0.3333333333333333,-3.683333333333333,13,Wednesday,13
NT1,2001.0,Wednesday,NT1-In-2001-NT260007454-2024-08-21T13:54:00-2024-08-21,13:55:00,1113.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-21 13:54:00,2024-08-21 13:55:00,2024-08-21 13:54:20,2024-08-21 13:54:50,1:1_2_2147483283,2024-08-21 13:54:20+01:00,2024-08-21 13:54:50+01:00,2024-08-21,2024-08-21,0.5,30.0,-0.1666666666666666,0.3333333333333333,13,Wednesday,13
NT1,2001.0,Thursday,NT1-In-2001-NT260007454-2024-08-22T11:34:00-2024-08-22,11:35:00,1085.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-22 11:34:00,2024-08-22 11:34:00,2024-08-22 11:26:06,2024-08-22 11:34:26,1:1_1_2147483284,2024-08-22 11:26:06+01:00,2024-08-22 11:34:26+01:00,2024-08-22,2024-08-22,8.333333333333334,500.0,0.4333333333333333,-7.9,11,Thursday,11
NT1,2001.0,Thursday,NT1-In-2001-NT260007454-2024-08-22T11:34:00-2024-08-22,11:35:00,1085.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-22 11:34:00,2024-08-22 11:35:00,2024-08-22 11:34:26,2024-08-22 11:35:13,1:1_2_2147483283,2024-08-22 11:34:26+01:00,2024-08-22 11:35:13+01:00,2024-08-22,2024-08-22,0.7833333333333333,47.0,0.2166666666666666,0.4333333333333333,11,Thursday,11
NT1,2001.0,Thursday,NT1-In-2001-NT260007454-2024-08-22T13:54:00-2024-08-22,13:55:00,1113.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-22 13:54:00,2024-08-22 13:54:00,2024-08-22 13:48:31,2024-08-22 13:55:34,1:1_1_2147483284,2024-08-22 13:48:31+01:00,2024-08-22 13:55:34+01:00,2024-08-22,2024-08-22,7.05,423.0,1.5666666666666669,-5.483333333333333,13,Thursday,13
NT1,2001.0,Thursday,NT1-In-2001-NT260007454-2024-08-22T13:54:00-2024-08-22,13:55:00,1113.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-22 13:54:00,2024-08-22 13:55:00,2024-08-22 13:55:34,2024-08-22 13:57:12,1:1_2_2147483283,2024-08-22 13:55:34+01:00,2024-08-22 13:57:12+01:00,2024-08-22,2024-08-22,1.6333333333333333,98.0,2.2,1.5666666666666669,13,Thursday,13
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-23 07:17:00,2024-08-23 07:17:00,2024-08-23 07:21:30,2024-08-23 07:21:30,1:1_1_2147483284,2024-08-23 07:21:30+01:00,2024-08-23 07:21:30+01:00,2024-08-23,2024-08-23,0.0,0.0,4.5,4.5,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-23 07:17:00,2024-08-23 07:18:00,2024-08-23 07:21:30,2024-08-23 07:21:30,1:1_2_2147483283,2024-08-23 07:21:30+01:00,2024-08-23 07:21:30+01:00,2024-08-23,2024-08-23,0.0,0.0,3.5,4.5,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,260007343,"(-1.1997359, 52.7754058)",260007462,"(-1.1981939, 52.7799255)",2024-08-23 07:18:00,2024-08-23 07:20:00,2024-08-23 07:21:30,2024-08-23 07:21:30,1:1_3_2147483509,2024-08-23 07:21:30+01:00,2024-08-23 07:21:30+01:00,2024-08-23,2024-08-23,0.0,0.0,1.5,3.5,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,260007462,"(-1.1981939, 52.7799255)",260007307,"(-1.199306, 52.7806892)",2024-08-23 07:20:00,2024-08-23 07:20:00,2024-08-23 07:21:30,2024-08-23 07:23:01,1:1_4_2147483505,2024-08-23 07:21:30+01:00,2024-08-23 07:23:01+01:00,2024-08-23,2024-08-23,1.5166666666666666,91.0,3.0166666666666666,1.5,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,260007307,"(-1.199306, 52.7806892)",260007487,"(-1.2008953, 52.7811516)",2024-08-23 07:20:00,2024-08-23 07:21:00,2024-08-23 07:23:01,2024-08-23 07:23:01,1:1_5_3425,2024-08-23 07:23:01+01:00,2024-08-23 07:23:01+01:00,2024-08-23,2024-08-23,0.0,0.0,2.0166666666666666,3.0166666666666666,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,260007487,"(-1.2008953, 52.7811516)",3300RU0699,"(-1.1951243, 52.7936877)",2024-08-23 07:21:00,2024-08-23 07:25:00,2024-08-23 07:23:01,2024-08-23 07:24:00,1:1_6_6850,2024-08-23 07:23:01+01:00,2024-08-23 07:24:00+01:00,2024-08-23,2024-08-23,0.9833333333333332,59.0,-1.0,2.0166666666666666,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,3300RU0699,"(-1.1951243, 52.7936877)",3300RU0700,"(-1.1961826, 52.79865)",2024-08-23 07:25:00,2024-08-23 07:26:00,2024-08-23 07:24:00,2024-08-23 07:25:50,1:1_7_6814,2024-08-23 07:24:00+01:00,2024-08-23 07:25:50+01:00,2024-08-23,2024-08-23,1.8333333333333333,110.0,-0.1666666666666666,-1.0,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T07:17:00-2024-08-23,07:27:00,1033.0,3300RU0700,"(-1.1961826, 52.79865)",3300RU0400,"(-1.1867327, 52.8090066)",2024-08-23 07:26:00,2024-08-23 07:27:00,2024-08-23 07:25:50,2024-08-23 07:27:09,1:1_8_10222,2024-08-23 07:25:50+01:00,2024-08-23 07:27:09+01:00,2024-08-23,2024-08-23,1.3166666666666669,79.0,0.15,-0.1666666666666666,7,Friday,7
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T11:34:00-2024-08-23,11:35:00,1085.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-23 11:34:00,2024-08-23 11:34:00,2024-08-23 11:26:10,2024-08-23 11:34:09,1:1_1_2147483284,2024-08-23 11:26:10+01:00,2024-08-23 11:34:09+01:00,2024-08-23,2024-08-23,7.983333333333333,479.0,0.15,-7.833333333333333,11,Friday,11
NT1,2001.0,Friday,NT1-In-2001-NT260007454-2024-08-23T11:34:00-2024-08-23,11:35:00,1085.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-23 11:34:00,2024-08-23 11:35:00,2024-08-23 11:34:09,2024-08-23 11:36:30,1:1_2_2147483283,2024-08-23 11:34:09+01:00,2024-08-23 11:36:30+01:00,2024-08-23,2024-08-23,2.35,141.0,1.5,0.15,11,Friday,11
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-27 07:17:00,2024-08-27 07:17:00,2024-08-27 07:14:01,2024-08-27 07:17:19,1:1_1_2147483284,2024-08-27 07:14:01+01:00,2024-08-27 07:17:19+01:00,2024-08-27,2024-08-27,3.3,198.0,0.3166666666666666,-2.9833333333333334,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-27 07:17:00,2024-08-27 07:18:00,2024-08-27 07:17:19,2024-08-27 07:19:24,1:1_2_2147483283,2024-08-27 07:17:19+01:00,2024-08-27 07:19:24+01:00,2024-08-27,2024-08-27,2.083333333333333,125.0,1.4,0.3166666666666666,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,260007343,"(-1.1997359, 52.7754058)",260007462,"(-1.1981939, 52.7799255)",2024-08-27 07:18:00,2024-08-27 07:20:00,2024-08-27 07:19:24,2024-08-27 07:21:56,1:1_3_2147483509,2024-08-27 07:19:24+01:00,2024-08-27 07:21:56+01:00,2024-08-27,2024-08-27,2.533333333333333,152.0,1.9333333333333331,1.4,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,260007462,"(-1.1981939, 52.7799255)",260007307,"(-1.199306, 52.7806892)",2024-08-27 07:20:00,2024-08-27 07:20:00,2024-08-27 07:21:56,2024-08-27 07:21:56,1:1_4_2147483505,2024-08-27 07:21:56+01:00,2024-08-27 07:21:56+01:00,2024-08-27,2024-08-27,0.0,0.0,1.9333333333333331,1.9333333333333331,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,260007307,"(-1.199306, 52.7806892)",260007487,"(-1.2008953, 52.7811516)",2024-08-27 07:20:00,2024-08-27 07:21:00,2024-08-27 07:21:56,2024-08-27 07:21:56,1:1_5_3425,2024-08-27 07:21:56+01:00,2024-08-27 07:21:56+01:00,2024-08-27,2024-08-27,0.0,0.0,0.9333333333333332,1.9333333333333331,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,260007487,"(-1.2008953, 52.7811516)",3300RU0699,"(-1.1951243, 52.7936877)",2024-08-27 07:21:00,2024-08-27 07:25:00,2024-08-27 07:21:56,2024-08-27 07:23:25,1:1_6_6850,2024-08-27 07:21:56+01:00,2024-08-27 07:23:25+01:00,2024-08-27,2024-08-27,1.4833333333333334,89.0,-1.5833333333333333,0.9333333333333332,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,3300RU0699,"(-1.1951243, 52.7936877)",3300RU0700,"(-1.1961826, 52.79865)",2024-08-27 07:25:00,2024-08-27 07:26:00,2024-08-27 07:23:25,2024-08-27 07:25:06,1:1_7_6814,2024-08-27 07:23:25+01:00,2024-08-27 07:25:06+01:00,2024-08-27,2024-08-27,1.6833333333333331,101.0,-0.9,-1.5833333333333333,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T07:17:00-2024-08-27,07:27:00,1033.0,3300RU0700,"(-1.1961826, 52.79865)",3300RU0400,"(-1.1867327, 52.8090066)",2024-08-27 07:26:00,2024-08-27 07:27:00,2024-08-27 07:25:06,2024-08-27 07:26:20,1:1_8_10222,2024-08-27 07:25:06+01:00,2024-08-27 07:26:20+01:00,2024-08-27,2024-08-27,1.2333333333333334,74.0,-0.6666666666666666,-0.9,7,Tuesday,7
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T11:34:00-2024-08-27,11:35:00,1085.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-27 11:34:00,2024-08-27 11:34:00,2024-08-27 11:29:53,2024-08-27 11:34:58,1:1_1_2147483284,2024-08-27 11:29:53+01:00,2024-08-27 11:34:58+01:00,2024-08-27,2024-08-27,5.083333333333333,305.0,0.9666666666666668,-4.116666666666666,11,Tuesday,11
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T11:34:00-2024-08-27,11:35:00,1085.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-27 11:34:00,2024-08-27 11:35:00,2024-08-27 11:34:58,2024-08-27 11:35:38,1:1_2_2147483283,2024-08-27 11:34:58+01:00,2024-08-27 11:35:38+01:00,2024-08-27,2024-08-27,0.6666666666666666,40.0,0.6333333333333333,0.9666666666666668,11,Tuesday,11
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T13:54:00-2024-08-27,13:55:00,1113.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-27 13:54:00,2024-08-27 13:54:00,2024-08-27 13:49:52,2024-08-27 13:55:19,1:1_1_2147483284,2024-08-27 13:49:52+01:00,2024-08-27 13:55:19+01:00,2024-08-27,2024-08-27,5.45,327.0,1.3166666666666669,-4.133333333333334,13,Tuesday,13
NT1,2001.0,Tuesday,NT1-In-2001-NT260007454-2024-08-27T13:54:00-2024-08-27,13:55:00,1113.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-27 13:54:00,2024-08-27 13:55:00,2024-08-27 13:55:19,2024-08-27 13:55:37,1:1_2_2147483283,2024-08-27 13:55:19+01:00,2024-08-27 13:55:37+01:00,2024-08-27,2024-08-27,0.3,18.0,0.6166666666666667,1.3166666666666669,13,Tuesday,13
NT1,3001.0,Wednesday,NT1-In-3001-NT260007454-2024-08-21T09:34:00-2024-08-21,09:35:00,1061.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-21 09:34:00,2024-08-21 09:34:00,2024-08-21 09:24:34,2024-08-21 09:37:25,1:1_1_2147483284,2024-08-21 09:24:34+01:00,2024-08-21 09:37:25+01:00,2024-08-21,2024-08-21,12.85,771.0,3.4166666666666665,-9.433333333333334,9,Wednesday,9
NT1,3001.0,Wednesday,NT1-In-3001-NT260007454-2024-08-21T09:34:00-2024-08-21,09:35:00,1061.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-21 09:34:00,2024-08-21 09:35:00,2024-08-21 09:37:25,2024-08-21 09:37:40,1:1_2_2147483283,2024-08-21 09:37:25+01:00,2024-08-21 09:37:40+01:00,2024-08-21,2024-08-21,0.25,15.0,2.6666666666666665,3.4166666666666665,9,Wednesday,9
NT1,3001.0,Wednesday,NT1-In-3001-NT260007454-2024-08-21T11:54:00-2024-08-21,11:55:00,1089.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-21 11:54:00,2024-08-21 11:54:00,2024-08-21 11:46:32,2024-08-21 11:53:30,1:1_1_2147483284,2024-08-21 11:46:32+01:00,2024-08-21 11:53:30+01:00,2024-08-21,2024-08-21,6.966666666666667,418.0,-0.5,-7.466666666666667,11,Wednesday,11
NT1,3001.0,Wednesday,NT1-In-3001-NT260007454-2024-08-21T11:54:00-2024-08-21,11:55:00,1089.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-21 11:54:00,2024-08-21 11:55:00,2024-08-21 11:53:30,2024-08-21 11:55:33,1:1_2_2147483283,2024-08-21 11:53:30+01:00,2024-08-21 11:55:33+01:00,2024-08-21,2024-08-21,2.05,123.0,0.55,-0.5,11,Wednesday,11
NT1,3001.0,Wednesday,NT1-In-3001-NT260007454-2024-08-21T14:14:00-2024-08-21,14:15:00,1121.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-21 14:14:00,2024-08-21 14:14:00,2024-08-21 14:06:11,2024-08-21 14:14:20,1:1_1_2147483284,2024-08-21 14:06:11+01:00,2024-08-21 14:14:20+01:00,2024-08-21,2024-08-21,8.15,489.0,0.3333333333333333,-7.816666666666666,14,Wednesday,14
NT1,3001.0,Wednesday,NT1-In-3001-NT260007454-2024-08-21T14:14:00-2024-08-21,14:15:00,1121.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-21 14:14:00,2024-08-21 14:15:00,2024-08-21 14:14:20,2024-08-21 14:16:02,1:1_2_2147483283,2024-08-21 14:14:20+01:00,2024-08-21 14:16:02+01:00,2024-08-21,2024-08-21,1.7,102.0,1.0333333333333334,0.3333333333333333,14,Wednesday,14
NT1,3001.0,Thursday,NT1-In-3001-NT260007454-2024-08-22T11:54:00-2024-08-22,11:55:00,1089.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-22 11:54:00,2024-08-22 11:54:00,2024-08-22 11:46:09,2024-08-22 11:53:43,1:1_1_2147483284,2024-08-22 11:46:09+01:00,2024-08-22 11:53:43+01:00,2024-08-22,2024-08-22,7.566666666666666,454.0,-0.2833333333333333,-7.85,11,Thursday,11
NT1,3001.0,Thursday,NT1-In-3001-NT260007454-2024-08-22T11:54:00-2024-08-22,11:55:00,1089.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-22 11:54:00,2024-08-22 11:55:00,2024-08-22 11:53:43,2024-08-22 11:55:31,1:1_2_2147483283,2024-08-22 11:53:43+01:00,2024-08-22 11:55:31+01:00,2024-08-22,2024-08-22,1.8,108.0,0.5166666666666667,-0.2833333333333333,11,Thursday,11
NT1,3001.0,Thursday,NT1-In-3001-NT260007454-2024-08-22T14:14:00-2024-08-22,14:15:00,1121.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-22 14:14:00,2024-08-22 14:14:00,2024-08-22 14:06:27,2024-08-22 14:06:27,1:1_1_2147483284,2024-08-22 14:06:27+01:00,2024-08-22 14:06:27+01:00,2024-08-22,2024-08-22,0.0,0.0,-7.55,-7.55,14,Thursday,14
NT1,3001.0,Thursday,NT1-In-3001-NT260007454-2024-08-22T14:14:00-2024-08-22,14:15:00,1121.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-22 14:14:00,2024-08-22 14:15:00,2024-08-22 14:06:27,2024-08-22 14:14:58,1:1_2_2147483283,2024-08-22 14:06:27+01:00,2024-08-22 14:14:58+01:00,2024-08-22,2024-08-22,8.516666666666667,511.0,-0.0333333333333333,-7.55,14,Thursday,14
NT1,3001.0,Friday,NT1-In-3001-NT260007454-2024-08-23T09:34:00-2024-08-23,09:35:00,1061.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-23 09:34:00,2024-08-23 09:34:00,2024-08-23 09:24:12,2024-08-23 09:34:19,1:1_1_2147483284,2024-08-23 09:24:12+01:00,2024-08-23 09:34:19+01:00,2024-08-23,2024-08-23,10.116666666666667,607.0,0.3166666666666666,-9.8,9,Friday,9
NT1,3001.0,Friday,NT1-In-3001-NT260007454-2024-08-23T09:34:00-2024-08-23,09:35:00,1061.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-23 09:34:00,2024-08-23 09:35:00,2024-08-23 09:34:19,2024-08-23 09:35:51,1:1_2_2147483283,2024-08-23 09:34:19+01:00,2024-08-23 09:35:51+01:00,2024-08-23,2024-08-23,1.5333333333333334,92.0,0.85,0.3166666666666666,9,Friday,9
NT1,3001.0,Friday,NT1-In-3001-NT260007454-2024-08-23T11:54:00-2024-08-23,11:55:00,1089.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-23 11:54:00,2024-08-23 11:54:00,2024-08-23 11:46:09,2024-08-23 11:54:29,1:1_1_2147483284,2024-08-23 11:46:09+01:00,2024-08-23 11:54:29+01:00,2024-08-23,2024-08-23,8.333333333333334,500.0,0.4833333333333333,-7.85,11,Friday,11
NT1,3001.0,Friday,NT1-In-3001-NT260007454-2024-08-23T11:54:00-2024-08-23,11:55:00,1089.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-23 11:54:00,2024-08-23 11:55:00,2024-08-23 11:54:29,2024-08-23 11:56:15,1:1_2_2147483283,2024-08-23 11:54:29+01:00,2024-08-23 11:56:15+01:00,2024-08-23,2024-08-23,1.7666666666666666,106.0,1.25,0.4833333333333333,11,Friday,11
NT1,3001.0,Tuesday,NT1-In-3001-NT260007454-2024-08-27T09:34:00-2024-08-27,09:35:00,1061.0,260007454,"(np.float64(-1.2052472), np.float64(52.7720907))",260007423,"(-1.202979, 52.7731152)",2024-08-27 09:34:00,2024-08-27 09:34:00,2024-08-27 09:34:53,2024-08-27 09:35:34,1:1_1_2147483284,2024-08-27 09:34:53+01:00,2024-08-27 09:35:34+01:00,2024-08-27,2024-08-27,0.6833333333333333,41.0,1.5666666666666669,0.8833333333333333,9,Tuesday,9
