id,JourneyCode,TravelTime,ArrivalDifference,DepartureDifference,HourOfDay,ArrivalHour,DepartureHour,IsWeekend,AvgTravelTimeByJourney
67,1113.0,7.05,1.5666666666666669,-5.483333333333333,13,13,13,0,4.341666666666667
68,1113.0,1.6333333333333333,2.2,1.5666666666666669,13,13,13,0,4.341666666666667
69,1033.0,0.0,4.5,4.5,7,7,7,0,0.70625
70,1033.0,0.0,3.5,4.5,7,7,7,0,0.70625
71,1033.0,0.0,1.5,3.5,7,7,7,0,0.70625
72,1033.0,1.5166666666666666,3.0166666666666666,1.5,7,7,7,0,0.70625
73,1033.0,0.0,2.0166666666666666,3.0166666666666666,7,7,7,0,0.70625
74,1033.0,0.9833333333333332,-1.0,2.0166666666666666,7,7,7,0,0.70625
75,1033.0,1.8333333333333333,-0.1666666666666666,-1.0,7,7,7,0,0.70625
76,1033.0,1.3166666666666669,0.15,-0.1666666666666666,7,7,7,0,0.70625
77,1085.0,7.983333333333333,0.15,-7.833333333333333,11,11,11,0,5.166666666666667
78,1085.0,2.35,1.5,0.15,11,11,11,0,5.166666666666667
79,1033.0,3.3,0.3166666666666666,-2.9833333333333334,7,7,7,0,1.5395833333333333
80,1033.0,2.083333333333333,1.4,0.3166666666666666,7,7,7,0,1.5395833333333333
81,1033.0,2.533333333333333,1.933333333333333,1.4,7,7,7,0,1.5395833333333333
82,1033.0,0.0,1.933333333333333,1.933333333333333,7,7,7,0,1.5395833333333333
83,1033.0,0.0,0.9333333333333332,1.933333333333333,7,7,7,0,1.5395833333333333
84,1033.0,1.4833333333333334,-1.5833333333333333,0.9333333333333332,7,7,7,0,1.5395833333333333
85,1033.0,1.6833333333333331,-0.9,-1.5833333333333333,7,7,7,0,1.5395833333333333
86,1033.0,1.2333333333333334,-0.6666666666666666,-0.9,7,7,7,0,1.5395833333333333
87,1085.0,5.083333333333333,0.9666666666666668,-4.116666666666666,11,11,11,0,2.875
88,1085.0,0.6666666666666666,0.6333333333333333,0.9666666666666668,11,11,11,0,2.875
89,1113.0,5.45,1.3166666666666669,-4.133333333333334,13,13,13,0,2.875
90,1113.0,0.3,0.6166666666666667,1.3166666666666669,13,13,13,0,2.875
91,1061.0,12.85,3.4166666666666665,-9.433333333333334,9,9,9,0,6.55
92,1061.0,0.25,2.6666666666666665,3.4166666666666665,9,9,9,0,6.55
93,1089.0,6.966666666666667,-0.5,-7.466666666666667,11,11,11,0,4.508333333333333
94,1089.0,2.05,0.55,-0.5,11,11,11,0,4.508333333333333
95,1121.0,8.15,0.3333333333333333,-7.816666666666666,14,14,14,0,4.925
96,1121.0,1.7,1.0333333333333334,0.3333333333333333,14,14,14,0,4.925
97,1089.0,7.566666666666666,-0.2833333333333333,-7.85,11,11,11,0,4.683333333333334
98,1089.0,1.8,0.5166666666666667,-0.2833333333333333,11,11,11,0,4.683333333333334
99,1121.0,0.0,-7.55,-7.55,14,14,14,0,4.258333333333334
100,1121.0,8.516666666666667,-0.0333333333333333,-7.55,14,14,14,0,4.258333333333334
101,1061.0,10.116666666666667,0.3166666666666666,-9.8,9,9,9,0,5.825
102,1061.0,1.5333333333333334,0.85,0.3166666666666666,9,9,9,0,5.825
103,1089.0,8.333333333333334,0.4833333333333333,-7.85,11,11,11,0,5.050000000000001
104,1089.0,1.7666666666666666,1.25,0.4833333333333333,11,11,11,0,5.050000000000001
105,1061.0,0.6833333333333333,1.5666666666666669,0.8833333333333333,9,9,9,0,1.2333333333333334
106,1061.0,1.7833333333333334,2.35,1.5666666666666669,9,9,9,0,1.2333333333333334
107,1089.0,5.8,1.7666666666666666,-4.033333333333333,11,11,11,0,3.3249999999999997
108,1089.0,0.85,1.6166666666666667,1.7666666666666666,11,11,11,0,3.3249999999999997
109,1121.0,8.533333333333333,0.6333333333333333,-7.9,14,14,14,0,5.125
110,1121.0,1.7166666666666666,1.35,0.6333333333333333,14,14,14,0,5.125
111,1065.0,7.433333333333334,10.8,3.3666666666666667,10,10,9,0,4.533333333333333
112,1065.0,1.6333333333333333,11.433333333333334,10.8,10,10,10,0,4.533333333333333
113,1093.0,8.616666666666667,0.75,-7.866666666666666,12,12,12,0,5.183333333333334
114,1093.0,1.75,1.5,0.75,12,12,12,0,5.183333333333334
115,1129.0,5.75,1.75,-4.0,14,14,14,0,4.075
116,1129.0,2.4,3.15,1.75,14,14,14,0,4.075
117,1157.0,0.9833333333333332,7.333333333333333,6.35,16,16,16,0,1.1388888888888886
118,1157.0,0.5166666666666667,6.85,7.333333333333333,16,16,16,0,1.1388888888888886
119,1157.0,1.933333333333333,7.783333333333333,6.85,16,16,16,0,1.1388888888888886
120,1157.0,0.3833333333333333,8.166666666666666,7.783333333333333,17,17,16,0,1.1388888888888886
121,1157.0,0.2666666666666666,7.433333333333334,8.166666666666666,17,17,17,0,1.1388888888888886
122,1157.0,2.75,6.183333333333334,7.433333333333334,17,17,17,0,1.1388888888888886
123,1093.0,5.6,1.8166666666666669,-3.783333333333333,12,12,12,0,3.65
124,1093.0,1.7,2.5166666666666666,1.8166666666666669,12,12,12,0,3.65
125,1129.0,8.533333333333333,0.7333333333333333,-7.8,14,14,14,0,5.341666666666667
